[2025-09-29 07:59:32,022] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:success] Cache is up to date.
[2025-09-29 07:59:32,071] [INFO] [__main__:search_inquiries] [search_inquiries:success] Found 100 results.
[2025-09-29 07:59:42,754] [INFO] [__main__:read_root] Root endpoint accessed. Serving index.html.
[2025-09-29 07:59:52,614] [INFO] [__main__:search_inquiries] [search_inquiries:start] Searching for '返品' in ''
[2025-09-29 07:59:52,614] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:start] Checking cache status.
[2025-09-29 07:59:52,616] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:success] Cache is up to date.
[2025-09-29 07:59:52,631] [INFO] [__main__:search_inquiries] [search_inquiries:success] Found 100 results.
[2025-09-29 08:00:01,710] [INFO] [__main__:upload_file] [upload_file:start] Uploading file: dummy_inquiries_100.xlsx
[2025-09-29 08:00:01,712] [INFO] [__main__:upload_file] [upload_file:success] Cache invalidated due to new file upload.
[2025-09-29 08:00:01,712] [INFO] [__main__:upload_file] [upload_file:success] File saved at: uploads\dummy_inquiries_100.xlsx
[2025-09-29 08:00:01,719] [INFO] [__main__:get_functional_areas] [get_functional_areas:start] Fetching functional areas.
[2025-09-29 08:00:01,719] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:start] Checking cache status.
[2025-09-29 08:00:01,720] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:info] Cache is stale or empty. Loading data from uploads\dummy_inquiries_100.xlsx.
[2025-09-29 08:00:01,987] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:success] Data loaded and cached successfully.
[2025-09-29 08:00:07,799] [INFO] [__main__:search_inquiries] [search_inquiries:start] Searching for '返品' in '顧客情報画面'
[2025-09-29 08:00:07,800] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:start] Checking cache status.
[2025-09-29 08:00:07,801] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:success] Cache is up to date.
[2025-09-29 08:00:07,813] [INFO] [__main__:search_inquiries] [search_inquiries:success] Found 24 results.
[2025-09-29 08:00:20,062] [INFO] [__main__:search_inquiries] [search_inquiries:start] Searching for 'エラー' in '顧客情報画面'
[2025-09-29 08:00:20,062] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:start] Checking cache status.
[2025-09-29 08:00:20,063] [INFO] [__main__:_ensure_data_is_cached] [_ensure_data_is_cached:success] Cache is up to date.
[2025-09-29 08:00:20,074] [INFO] [__main__:search_inquiries] [search_inquiries:success] Found 24 results.
[2025-09-29 08:00:44,962] [INFO] [__main__:search_inquiries] [search_inquiries:start] Searching for 'あいうえお' in '顧客情報画面'
